package,gltf,obj,vertices,faces
BG_LIM_SHA_C,BG_LIM_SHA_C/StaticMesh3/bg_lim_sha_house13_sm.gltf,Models/BG_LIM_SHA_C/bg_lim_sha_house13_sm.obj,4038,4240
BG_LIM_SHA_C,BG_LIM_SHA_C/StaticMesh3/bg_lim_sha_house14_sm.gltf,Models/BG_LIM_SHA_C/bg_lim_sha_house14_sm.obj,2544,2570
BG_LIM_SHA_C,BG_LIM_SHA_C/StaticMesh3/bg_lim_sha_house15_sm.gltf,Models/BG_LIM_SHA_C/bg_lim_sha_house15_sm.obj,3839,4092
BG_LIM_SHA_C,BG_LIM_SHA_C/StaticMesh3/bg_lim_sha_house15a_sm.gltf,Models/BG_LIM_SHA_C/bg_lim_sha_house15a_sm.obj,2708,3018
BG_LIM_SHA_C,BG_LIM_SHA_C/StaticMesh3/bg_lim_sha_house16_sm.gltf,Models/BG_LIM_SHA_C/bg_lim_sha_house16_sm.obj,1929,1690
BG_LIM_SHA_C,BG_LIM_SHA_C/StaticMesh3/bg_lim_sha_house17_sm.gltf,Models/BG_LIM_SHA_C/bg_lim_sha_house17_sm.obj,1472,1440
BG_LIM_SHA_C,BG_LIM_SHA_C/StaticMesh3/bg_lim_sha_house18_sm_ksy.gltf,Models/BG_LIM_SHA_C/bg_lim_sha_house18_sm_ksy.obj,22529,23609
BG_LIM_SHA_C,BG_LIM_SHA_C/StaticMesh3/bg_lim_sha_house18a_sm_ksy.gltf,Models/BG_LIM_SHA_C/bg_lim_sha_house18a_sm_ksy.obj,11028,10638
BG_LIM_SHA_C,BG_LIM_SHA_C/StaticMesh3/bg_lim_sha_house18b_sm_ksy.gltf,Models/BG_LIM_SHA_C/bg_lim_sha_house18b_sm_ksy.obj,1203,1570
BG_LIM_SHA_C,BG_LIM_SHA_C/StaticMesh3/bg_lim_sha_house18c_sm_ksy.gltf,Models/BG_LIM_SHA_C/bg_lim_sha_house18c_sm_ksy.obj,1606,1564
BG_LIM_SHA_C,BG_LIM_SHA_C/StaticMesh3/bg_lim_sha_house18d_sm_ksy.gltf,Models/BG_LIM_SHA_C/bg_lim_sha_house18d_sm_ksy.obj,1542,1478
BG_LIM_SHA_C,BG_LIM_SHA_C/StaticMesh3/bg_lim_sha_house18e_sm_ksy.gltf,Models/BG_LIM_SHA_C/bg_lim_sha_house18e_sm_ksy.obj,544,516
BG_LIM_SHA_C,BG_LIM_SHA_C/StaticMesh3/bg_lim_sha_house18f_sm_ksy.gltf,Models/BG_LIM_SHA_C/bg_lim_sha_house18f_sm_ksy.obj,599,590
BG_LIM_SHA_C,BG_LIM_SHA_C/StaticMesh3/bg_lim_sha_house19_sm.gltf,Models/BG_LIM_SHA_C/bg_lim_sha_house19_sm.obj,3181,3828
BG_LIM_SHA_C,BG_LIM_SHA_C/StaticMesh3/bg_lim_sha_house19a_sm.gltf,Models/BG_LIM_SHA_C/bg_lim_sha_house19a_sm.obj,1255,1872
BG_LIM_SHA_C,BG_LIM_SHA_C/StaticMesh3/bg_lim_sha_housedoor01_sm_ksy.gltf,Models/BG_LIM_SHA_C/bg_lim_sha_housedoor01_sm_ksy.obj,1616,1536
BG_LIM_SHA_C,BG_LIM_SHA_C/StaticMesh3/bg_lim_sha_housewindow01_sm_ksy.gltf,Models/BG_LIM_SHA_C/bg_lim_sha_housewindow01_sm_ksy.obj,1014,916
BG_LIM_SHA_C,BG_LIM_SHA_C/StaticMesh3/bg_lim_sha_lamp02_sm_ksy.gltf,Models/BG_LIM_SHA_C/bg_lim_sha_lamp02_sm_ksy.obj,1752,1914
BG_LIM_SHA_C,BG_LIM_SHA_C/StaticMesh3/bg_lim_sha_lamp03_sm_ksy.gltf,Models/BG_LIM_SHA_C/bg_lim_sha_lamp03_sm_ksy.obj,1865,1840
BG_LIM_SHA_C,BG_LIM_SHA_C/StaticMesh3/bg_lim_sha_lampdeco01_sm.gltf,Models/BG_LIM_SHA_C/bg_lim_sha_lampdeco01_sm.obj,424,588
BG_LIM_SHA_C,BG_LIM_SHA_C/StaticMesh3/bg_lim_sha_pillar01_sm_heim.gltf,Models/BG_LIM_SHA_C/bg_lim_sha_pillar01_sm_heim.obj,508,508
BG_LIM_SHA_C,BG_LIM_SHA_C/StaticMesh3/bg_lim_sha_pillar01a_sm_heim.gltf,Models/BG_LIM_SHA_C/bg_lim_sha_pillar01a_sm_heim.obj,1246,1294
BG_LIM_SHA_C,BG_LIM_SHA_C/StaticMesh3/bg_lim_sha_wall01_sm_heim.gltf,Models/BG_LIM_SHA_C/bg_lim_sha_wall01_sm_heim.obj,1526,978
BG_LIM_SHA_C,BG_LIM_SHA_C/StaticMesh3/bg_lim_sha_wall01a_sm_heim.gltf,Models/BG_LIM_SHA_C/bg_lim_sha_wall01a_sm_heim.obj,1838,1604
BG_LIM_SHA_C,BG_LIM_SHA_C/StaticMesh3/bg_lim_sha_wall01b_sm.gltf,Models/BG_LIM_SHA_C/bg_lim_sha_wall01b_sm.obj,8404,8540
BG_LIM_SHA_C,BG_LIM_SHA_C/StaticMesh3/bg_lim_sha_wall01c_sm_heim.gltf,Models/BG_LIM_SHA_C/bg_lim_sha_wall01c_sm_heim.obj,304,276
BG_LIM_SHA_C,BG_LIM_SHA_C/StaticMesh3/bg_lim_sha_window02_sm_alchemy.gltf,Models/BG_LIM_SHA_C/bg_lim_sha_window02_sm_alchemy.obj,670,744
BG_LIM_SHA_C,BG_LIM_SHA_C/StaticMesh3/bg_lim_sha_window02a_sm_alchemy.gltf,Models/BG_LIM_SHA_C/bg_lim_sha_window02a_sm_alchemy.obj,310,308
BG_LIM_SHA_C,BG_LIM_SHA_C/StaticMesh3/bg_lim_sha_window02b_sm_alchemy.gltf,Models/BG_LIM_SHA_C/bg_lim_sha_window02b_sm_alchemy.obj,180,218
BG_LIM_SHA_C,BG_LIM_SHA_C/StaticMesh3/bg_lim_sha_window03_sm_alchemy.gltf,Models/BG_LIM_SHA_C/bg_lim_sha_window03_sm_alchemy.obj,1254,1380
BG_LIM_SHA_C,BG_LIM_SHA_C/StaticMesh3/bg_lim_sha_window03a_sm_alchemy.gltf,Models/BG_LIM_SHA_C/bg_lim_sha_window03a_sm_alchemy.obj,324,356
BG_LIM_SHA_C,BG_LIM_SHA_C/StaticMesh3/bg_lim_sha_window03b_sm_alchemy.gltf,Models/BG_LIM_SHA_C/bg_lim_sha_window03b_sm_alchemy.obj,464,512
BG_LIM_SHA_D,BG_LIM_SHA_D/StaticMesh3/bg_lim_sha_arch01_sm.gltf,Models/BG_LIM_SHA_D/bg_lim_sha_arch01_sm.obj,3086,3200
BG_LIM_SHA_D,BG_LIM_SHA_D/StaticMesh3/bg_lim_sha_housepillar06_sm.gltf,Models/BG_LIM_SHA_D/bg_lim_sha_housepillar06_sm.obj,4376,5086
BG_LIM_SHA_D,BG_LIM_SHA_D/StaticMesh3/bg_lim_sha_housepillar06a_sm.gltf,Models/BG_LIM_SHA_D/bg_lim_sha_housepillar06a_sm.obj,2208,2684
BG_LIM_SHA_D,BG_LIM_SHA_D/StaticMesh3/bg_lim_sha_housepillar06b_sm.gltf,Models/BG_LIM_SHA_D/bg_lim_sha_housepillar06b_sm.obj,2192,2424
BG_LIM_SHA_D,BG_LIM_SHA_D/StaticMesh3/bg_lim_sha_housepillar06c_sm.gltf,Models/BG_LIM_SHA_D/bg_lim_sha_housepillar06c_sm.obj,962,1074
BG_LIM_SHA_D,BG_LIM_SHA_D/StaticMesh3/bg_lim_sha_housepillar06d_sm.gltf,Models/BG_LIM_SHA_D/bg_lim_sha_housepillar06d_sm.obj,872,978
BG_LIM_SHA_D,BG_LIM_SHA_D/StaticMesh3/bg_lim_sha_housepillar06e_sm.gltf,Models/BG_LIM_SHA_D/bg_lim_sha_housepillar06e_sm.obj,3639,4195
BG_LIM_SHA_D,BG_LIM_SHA_D/StaticMesh3/bg_lim_sha_housepillar06f_sm.gltf,Models/BG_LIM_SHA_D/bg_lim_sha_housepillar06f_sm.obj,1539,1508
BG_LIM_SHA_D,BG_LIM_SHA_D/StaticMesh3/bg_lim_sha_housepillar07_sm.gltf,Models/BG_LIM_SHA_D/bg_lim_sha_housepillar07_sm.obj,1671,2010
BG_LIM_SHA_D,BG_LIM_SHA_D/StaticMesh3/bg_lim_sha_housepillar07a_sm.gltf,Models/BG_LIM_SHA_D/bg_lim_sha_housepillar07a_sm.obj,253,332
BG_LIM_SHA_D,BG_LIM_SHA_D/StaticMesh3/bg_lim_sha_housepillar07b_sm.gltf,Models/BG_LIM_SHA_D/bg_lim_sha_housepillar07b_sm.obj,204,84
BG_LIM_SHA_D,BG_LIM_SHA_D/StaticMesh3/bg_lim_sha_housepillar08_sm.gltf,Models/BG_LIM_SHA_D/bg_lim_sha_housepillar08_sm.obj,1782,1572
BG_LIM_SHA_D,BG_LIM_SHA_D/StaticMesh3/bg_lim_sha_housepillar08a_sm.gltf,Models/BG_LIM_SHA_D/bg_lim_sha_housepillar08a_sm.obj,1782,1572
BG_LIM_SHA_D,BG_LIM_SHA_D/StaticMesh3/bg_lim_sha_housepillar09_sm.gltf,Models/BG_LIM_SHA_D/bg_lim_sha_housepillar09_sm.obj,6422,7210
BG_LIM_SHA_D,BG_LIM_SHA_D/StaticMesh3/bg_lim_sha_housepillar09a_sm.gltf,Models/BG_LIM_SHA_D/bg_lim_sha_housepillar09a_sm.obj,2810,3452
BG_LIM_SHA_D,BG_LIM_SHA_D/StaticMesh3/bg_lim_sha_housepillar09b_sm.gltf,Models/BG_LIM_SHA_D/bg_lim_sha_housepillar09b_sm.obj,3644,3788
BG_LIM_SHA_D,BG_LIM_SHA_D/StaticMesh3/bg_lim_sha_housepillar09c_sm.gltf,Models/BG_LIM_SHA_D/bg_lim_sha_housepillar09c_sm.obj,2352,2188
BG_LIM_SHA_D,BG_LIM_SHA_D/StaticMesh3/bg_lim_sha_housepillar10_sm.gltf,Models/BG_LIM_SHA_D/bg_lim_sha_housepillar10_sm.obj,591,760
BG_LIM_SHA_D,BG_LIM_SHA_D/StaticMesh3/bg_lim_sha_pillar02_sm.gltf,Models/BG_LIM_SHA_D/bg_lim_sha_pillar02_sm.obj,2569,2242
BG_LIM_SHA_D,BG_LIM_SHA_D/StaticMesh3/bg_lim_sha_pillar02a_sm.gltf,Models/BG_LIM_SHA_D/bg_lim_sha_pillar02a_sm.obj,849,1230
BG_LIM_SHA_D,BG_LIM_SHA_D/StaticMesh3/bg_lim_sha_structure05_sm.gltf,Models/BG_LIM_SHA_D/bg_lim_sha_structure05_sm.obj,4788,5500
BG_LIM_SHA_D,BG_LIM_SHA_D/StaticMesh3/bg_lim_sha_structure05a_sm.gltf,Models/BG_LIM_SHA_D/bg_lim_sha_structure05a_sm.obj,4590,5220
BG_LIM_SHA_D,BG_LIM_SHA_D/StaticMesh3/bg_lim_sha_structure05b_sm.gltf,Models/BG_LIM_SHA_D/bg_lim_sha_structure05b_sm.obj,1792,1654
BG_LIM_SHA_D,BG_LIM_SHA_D/StaticMesh3/bg_lim_sha_structure05c_sm.gltf,Models/BG_LIM_SHA_D/bg_lim_sha_structure05c_sm.obj,192,180
BG_LIM_SHA_D,BG_LIM_SHA_D/StaticMesh3/bg_lim_sha_structure05d_sm.gltf,Models/BG_LIM_SHA_D/bg_lim_sha_structure05d_sm.obj,408,376
BG_LIM_SHA_D,BG_LIM_SHA_D/StaticMesh3/bg_lim_sha_structure05e_sm_ksy.gltf,Models/BG_LIM_SHA_D/bg_lim_sha_structure05e_sm_ksy.obj,2623,2489
BG_LIM_SHA_D,BG_LIM_SHA_D/StaticMesh3/bg_lim_sha_structure05f_sm_ksy.gltf,Models/BG_LIM_SHA_D/bg_lim_sha_structure05f_sm_ksy.obj,3486,2753
BG_LIM_SHA_D,BG_LIM_SHA_D/StaticMesh3/bg_lim_sha_structure06_sm.gltf,Models/BG_LIM_SHA_D/bg_lim_sha_structure06_sm.obj,4244,4992
BG_LIM_SHA_D,BG_LIM_SHA_D/StaticMesh3/bg_lim_sha_structure06a_sm.gltf,Models/BG_LIM_SHA_D/bg_lim_sha_structure06a_sm.obj,4046,4712
BG_LIM_SHA_D,BG_LIM_SHA_D/StaticMesh3/bg_lim_sha_structure06b_sm.gltf,Models/BG_LIM_SHA_D/bg_lim_sha_structure06b_sm.obj,1932,1746
BG_LIM_SHA_D,BG_LIM_SHA_D/StaticMesh3/bg_lim_sha_structure06c_sm.gltf,Models/BG_LIM_SHA_D/bg_lim_sha_structure06c_sm.obj,4008,4568
BG_LIM_SHA_D,BG_LIM_SHA_D/StaticMesh3/bg_lim_sha_structure06d_sm.gltf,Models/BG_LIM_SHA_D/bg_lim_sha_structure06d_sm.obj,2801,2735
BG_LIM_SHA_D,BG_LIM_SHA_D/StaticMesh3/bg_lim_sha_structure07_sm.gltf,Models/BG_LIM_SHA_D/bg_lim_sha_structure07_sm.obj,4762,5400
BG_LIM_SHA_D,BG_LIM_SHA_D/StaticMesh3/bg_lim_sha_structure07a_sm.gltf,Models/BG_LIM_SHA_D/bg_lim_sha_structure07a_sm.obj,4610,5164
BG_LIM_SHA_D,BG_LIM_SHA_D/StaticMesh3/bg_lim_sha_structure08_sm.gltf,Models/BG_LIM_SHA_D/bg_lim_sha_structure08_sm.obj,1819,2374
BG_LIM_SHA_D,BG_LIM_SHA_D/StaticMesh3/bg_lim_sha_structure08a_sm.gltf,Models/BG_LIM_SHA_D/bg_lim_sha_structure08a_sm.obj,312,280
BG_LIM_SHA_D,BG_LIM_SHA_D/StaticMesh3/bg_lim_sha_structure08b_sm.gltf,Models/BG_LIM_SHA_D/bg_lim_sha_structure08b_sm.obj,286,296
BG_LIM_SHA_D,BG_LIM_SHA_D/StaticMesh3/bg_lim_sha_structure08c_sm.gltf,Models/BG_LIM_SHA_D/bg_lim_sha_structure08c_sm.obj,1815,2374
BG_LIM_SHA_D,BG_LIM_SHA_D/StaticMesh3/bg_lim_sha_structure08d_sm.gltf,Models/BG_LIM_SHA_D/bg_lim_sha_structure08d_sm.obj,306,280
BG_LIM_SHA_D,BG_LIM_SHA_D/StaticMesh3/bg_lim_sha_structure09_sm.gltf,Models/BG_LIM_SHA_D/bg_lim_sha_structure09_sm.obj,3258,4094
BG_LIM_SHA_D,BG_LIM_SHA_D/StaticMesh3/bg_lim_sha_structure09a_sm.gltf,Models/BG_LIM_SHA_D/bg_lim_sha_structure09a_sm.obj,3060,3814
BG_LIM_SHA_D,BG_LIM_SHA_D/StaticMesh3/bg_lim_sha_structure10_sm.gltf,Models/BG_LIM_SHA_D/bg_lim_sha_structure10_sm.obj,36790,32478
BG_LIM_SHA_D,BG_LIM_SHA_D/StaticMesh3/bg_lim_sha_structure10a_sm.gltf,Models/BG_LIM_SHA_D/bg_lim_sha_structure10a_sm.obj,2730,3016
BG_LIM_SHA_D,BG_LIM_SHA_D/StaticMesh3/bg_lim_sha_structure10b_sm.gltf,Models/BG_LIM_SHA_D/bg_lim_sha_structure10b_sm.obj,1298,1164
BG_LIM_SHA_D,BG_LIM_SHA_D/StaticMesh3/bg_lim_sha_structure14_sm.gltf,Models/BG_LIM_SHA_D/bg_lim_sha_structure14_sm.obj,14684,12116
BG_LIM_SHA_D,BG_LIM_SHA_D/StaticMesh3/bg_lim_sha_structure14a_sm.gltf,Models/BG_LIM_SHA_D/bg_lim_sha_structure14a_sm.obj,7762,8190
BG_LIM_SHA_D,BG_LIM_SHA_D/StaticMesh3/bg_lim_sha_structure14b_sm.gltf,Models/BG_LIM_SHA_D/bg_lim_sha_structure14b_sm.obj,8040,8349
BG_LIM_SHA_D,BG_LIM_SHA_D/StaticMesh3/bg_lim_sha_structureroof01_sm.gltf,Models/BG_LIM_SHA_D/bg_lim_sha_structureroof01_sm.obj,3894,3428
BG_LIM_SHA_D,BG_LIM_SHA_D/StaticMesh3/bg_lim_sha_structureroof01a_sm.gltf,Models/BG_LIM_SHA_D/bg_lim_sha_structureroof01a_sm.obj,754,800
BG_LIM_SHA_D,BG_LIM_SHA_D/StaticMesh3/bg_lim_sha_structureroof01b_sm.gltf,Models/BG_LIM_SHA_D/bg_lim_sha_structureroof01b_sm.obj,2469,2368
BG_LIM_SHA_D,BG_LIM_SHA_D/StaticMesh3/bg_lim_sha_structureroof01c_sm.gltf,Models/BG_LIM_SHA_D/bg_lim_sha_structureroof01c_sm.obj,677,800
BG_LIM_SHA_D,BG_LIM_SHA_D/StaticMesh3/bg_lim_sha_structureroof02_sm.gltf,Models/BG_LIM_SHA_D/bg_lim_sha_structureroof02_sm.obj,6844,6528
BG_LIM_SHA_D,BG_LIM_SHA_D/StaticMesh3/bg_lim_sha_structureroof02a_sm.gltf,Models/BG_LIM_SHA_D/bg_lim_sha_structureroof02a_sm.obj,2636,4032
BG_LIM_SHA_D,BG_LIM_SHA_D/StaticMesh3/bg_lim_sha_structureroof02b_sm.gltf,Models/BG_LIM_SHA_D/bg_lim_sha_structureroof02b_sm.obj,4471,4440
BG_LIM_SHA_D,BG_LIM_SHA_D/StaticMesh3/bg_lim_sha_structureroof02c_sm.gltf,Models/BG_LIM_SHA_D/bg_lim_sha_structureroof02c_sm.obj,1172,1728
BG_LIM_SHA_D,BG_LIM_SHA_D/StaticMesh3/bg_lim_sha_structureroof02d_sm.gltf,Models/BG_LIM_SHA_D/bg_lim_sha_structureroof02d_sm.obj,124,120
BG_LIM_SHA_D,BG_LIM_SHA_D/StaticMesh3/bg_lim_sha_structureroof02e_sm.gltf,Models/BG_LIM_SHA_D/bg_lim_sha_structureroof02e_sm.obj,6117,6203
BG_LIM_SHA_D,BG_LIM_SHA_D/StaticMesh3/bg_lim_sha_structureroof02f_sm.gltf,Models/BG_LIM_SHA_D/bg_lim_sha_structureroof02f_sm.obj,525,488
BG_LIM_SHA_D,BG_LIM_SHA_D/StaticMesh3/bg_lim_sha_structureroof02g_sm.gltf,Models/BG_LIM_SHA_D/bg_lim_sha_structureroof02g_sm.obj,787,743
BG_LIM_SHA_D,BG_LIM_SHA_D/StaticMesh3/bg_lim_sha_structureroof02h_sm.gltf,Models/BG_LIM_SHA_D/bg_lim_sha_structureroof02h_sm.obj,1354,1286
BG_LIM_SHA_D,BG_LIM_SHA_D/StaticMesh3/bg_lim_sha_structureroof02i_sm.gltf,Models/BG_LIM_SHA_D/bg_lim_sha_structureroof02i_sm.obj,793,772
BG_LIM_SHA_D,BG_LIM_SHA_D/StaticMesh3/bg_lim_sha_structureroof02j_sm.gltf,Models/BG_LIM_SHA_D/bg_lim_sha_structureroof02j_sm.obj,1218,1166
BG_LIM_SHA_D,BG_LIM_SHA_D/StaticMesh3/bg_lim_sha_structureroof03_sm.gltf,Models/BG_LIM_SHA_D/bg_lim_sha_structureroof03_sm.obj,4398,3966
BG_LIM_SHA_D,BG_LIM_SHA_D/StaticMesh3/bg_lim_sha_structureroof04_sm.gltf,Models/BG_LIM_SHA_D/bg_lim_sha_structureroof04_sm.obj,8457,7401
BG_LIM_SHA_E,BG_LIM_SHA_E/StaticMesh3/bg_lim_sha_bridge01_sm.gltf,Models/BG_LIM_SHA_E/bg_lim_sha_bridge01_sm.obj,180,138
BG_LIM_SHA_E,BG_LIM_SHA_E/StaticMesh3/bg_lim_sha_bridge01a_sm.gltf,Models/BG_LIM_SHA_E/bg_lim_sha_bridge01a_sm.obj,108,68
BG_LIM_SHA_E,BG_LIM_SHA_E/StaticMesh3/bg_lim_sha_bridge02_sm.gltf,Models/BG_LIM_SHA_E/bg_lim_sha_bridge02_sm.obj,1222,1042
BG_LIM_SHA_E,BG_LIM_SHA_E/StaticMesh3/bg_lim_sha_bridge02a_sm.gltf,Models/BG_LIM_SHA_E/bg_lim_sha_bridge02a_sm.obj,2064,1628
BG_LIM_SHA_E,BG_LIM_SHA_E/StaticMesh3/bg_lim_sha_bridge03_sm.gltf,Models/BG_LIM_SHA_E/bg_lim_sha_bridge03_sm.obj,204,184
BG_LIM_SHA_E,BG_LIM_SHA_E/StaticMesh3/bg_lim_sha_bridge04_sm.gltf,Models/BG_LIM_SHA_E/bg_lim_sha_bridge04_sm.obj,7888,7448
BG_LIM_SHA_E,BG_LIM_SHA_E/StaticMesh3/bg_lim_sha_bridge04a_sm.gltf,Models/BG_LIM_SHA_E/bg_lim_sha_bridge04a_sm.obj,4402,4100
BG_LIM_SHA_E,BG_LIM_SHA_E/StaticMesh3/bg_lim_sha_bridge04b_sm.gltf,Models/BG_LIM_SHA_E/bg_lim_sha_bridge04b_sm.obj,3590,3400
BG_LIM_SHA_E,BG_LIM_SHA_E/StaticMesh3/bg_lim_sha_bridge04c_sm.gltf,Models/BG_LIM_SHA_E/bg_lim_sha_bridge04c_sm.obj,2492,2094
BG_LIM_SHA_E,BG_LIM_SHA_E/StaticMesh3/bg_lim_sha_bridge04d_sm.gltf,Models/BG_LIM_SHA_E/bg_lim_sha_bridge04d_sm.obj,1472,1238
BG_LIM_SHA_E,BG_LIM_SHA_E/StaticMesh3/bg_lim_sha_bridge04e_sm.gltf,Models/BG_LIM_SHA_E/bg_lim_sha_bridge04e_sm.obj,1044,868
BG_LIM_SHA_E,BG_LIM_SHA_E/StaticMesh3/bg_lim_sha_bridge04f_sm.gltf,Models/BG_LIM_SHA_E/bg_lim_sha_bridge04f_sm.obj,23231,22986
BG_LIM_SHA_E,BG_LIM_SHA_E/StaticMesh3/bg_lim_sha_bridge04g_sm.gltf,Models/BG_LIM_SHA_E/bg_lim_sha_bridge04g_sm.obj,31726,31434
BG_LIM_SHA_E,BG_LIM_SHA_E/StaticMesh3/bg_lim_sha_bridge04h_sm.gltf,Models/BG_LIM_SHA_E/bg_lim_sha_bridge04h_sm.obj,26388,25876
BG_LIM_SHA_E,BG_LIM_SHA_E/StaticMesh3/bg_lim_sha_bridgefence01_sm.gltf,Models/BG_LIM_SHA_E/bg_lim_sha_bridgefence01_sm.obj,807,740
BG_LIM_SHA_E,BG_LIM_SHA_E/StaticMesh3/bg_lim_sha_bridgefence01a_sm.gltf,Models/BG_LIM_SHA_E/bg_lim_sha_bridgefence01a_sm.obj,463,394
BG_LIM_SHA_E,BG_LIM_SHA_E/StaticMesh3/bg_lim_sha_bridgefence02_sm.gltf,Models/BG_LIM_SHA_E/bg_lim_sha_bridgefence02_sm.obj,1743,1496
BG_LIM_SHA_E,BG_LIM_SHA_E/StaticMesh3/bg_lim_sha_bridgefence02a_sm.gltf,Models/BG_LIM_SHA_E/bg_lim_sha_bridgefence02a_sm.obj,1633,1462
BG_LIM_SHA_E,BG_LIM_SHA_E/StaticMesh3/bg_lim_sha_bridgefence02b_sm.gltf,Models/BG_LIM_SHA_E/bg_lim_sha_bridgefence02b_sm.obj,312,272
BG_LIM_SHA_E,BG_LIM_SHA_E/StaticMesh3/bg_lim_sha_bridgefence02c_sm.gltf,Models/BG_LIM_SHA_E/bg_lim_sha_bridgefence02c_sm.obj,1063,898
BG_LIM_SHA_E,BG_LIM_SHA_E/StaticMesh3/bg_lim_sha_bridgefloor01_sm_dodo.gltf,Models/BG_LIM_SHA_E/bg_lim_sha_bridgefloor01_sm_dodo.obj,364,348
BG_LIM_SHA_E,BG_LIM_SHA_E/StaticMesh3/bg_lim_sha_bridgefloor01a_sm_dodo.gltf,Models/BG_LIM_SHA_E/bg_lim_sha_bridgefloor01a_sm_dodo.obj,700,672
BG_LIM_SHA_E,BG_LIM_SHA_E/StaticMesh3/bg_lim_sha_bridgepillar01_sm.gltf,Models/BG_LIM_SHA_E/bg_lim_sha_bridgepillar01_sm.obj,5588,5106
BG_LIM_SHA_E,BG_LIM_SHA_E/StaticMesh3/bg_lim_sha_bridgepillar01a_sm.gltf,Models/BG_LIM_SHA_E/bg_lim_sha_bridgepillar01a_sm.obj,1211,1468
BG_LIM_SHA_E,BG_LIM_SHA_E/StaticMesh3/bg_lim_sha_bridgepillar01b_sm.gltf,Models/BG_LIM_SHA_E/bg_lim_sha_bridgepillar01b_sm.obj,3011,2452
BG_LIM_SHA_E,BG_LIM_SHA_E/StaticMesh3/bg_lim_sha_bridgepillar01c_sm.gltf,Models/BG_LIM_SHA_E/bg_lim_sha_bridgepillar01c_sm.obj,1222,1134
BG_LIM_SHA_E,BG_LIM_SHA_E/StaticMesh3/bg_lim_sha_bridgepillar01d_sm.gltf,Models/BG_LIM_SHA_E/bg_lim_sha_bridgepillar01d_sm.obj,2529,2122
BG_LIM_SHA_E,BG_LIM_SHA_E/StaticMesh3/bg_lim_sha_bridgepillar01d_sm_ksy.gltf,Models/BG_LIM_SHA_E/bg_lim_sha_bridgepillar01d_sm_ksy.obj,1471,1366
BG_LIM_SHA_E,BG_LIM_SHA_E/StaticMesh3/bg_lim_sha_bridgepillar01e_sm.gltf,Models/BG_LIM_SHA_E/bg_lim_sha_bridgepillar01e_sm.obj,1659,1295
BG_LIM_SHA_E,BG_LIM_SHA_E/StaticMesh3/bg_lim_sha_bridgepillar01e_sm_ksy.gltf,Models/BG_LIM_SHA_E/bg_lim_sha_bridgepillar01e_sm_ksy.obj,574,559
BG_LIM_SHA_E,BG_LIM_SHA_E/StaticMesh3/bg_lim_sha_bridgepillar01f_sm_ksy.gltf,Models/BG_LIM_SHA_E/bg_lim_sha_bridgepillar01f_sm_ksy.obj,4721,4536
BG_LIM_SHA_E,BG_LIM_SHA_E/StaticMesh3/bg_lim_sha_bridgepillar02_sm.gltf,Models/BG_LIM_SHA_E/bg_lim_sha_bridgepillar02_sm.obj,1454,1260
BG_LIM_SHA_E,BG_LIM_SHA_E/StaticMesh3/bg_lim_sha_bridgepillar02a_sm.gltf,Models/BG_LIM_SHA_E/bg_lim_sha_bridgepillar02a_sm.obj,496,494
BG_LIM_SHA_E,BG_LIM_SHA_E/StaticMesh3/bg_lim_sha_bridgepillar02b_sm_jjh.gltf,Models/BG_LIM_SHA_E/bg_lim_sha_bridgepillar02b_sm_jjh.obj,2457,2223
BG_LIM_SHA_E,BG_LIM_SHA_E/StaticMesh3/bg_lim_sha_bridgepillar02c_sm_jjh.gltf,Models/BG_LIM_SHA_E/bg_lim_sha_bridgepillar02c_sm_jjh.obj,895,708
BG_LIM_SHA_E,BG_LIM_SHA_E/StaticMesh3/bg_lim_sha_bridgepillar02d_sm_jjh.gltf,Models/BG_LIM_SHA_E/bg_lim_sha_bridgepillar02d_sm_jjh.obj,2767,2396
BG_LIM_SHA_E,BG_LIM_SHA_E/StaticMesh3/bg_lim_sha_bridgepillar02e_sm_jjh.gltf,Models/BG_LIM_SHA_E/bg_lim_sha_bridgepillar02e_sm_jjh.obj,1574,1477
BG_LIM_SHA_E,BG_LIM_SHA_E/StaticMesh3/bg_lim_sha_bridgepillar02f_sm_jjh.gltf,Models/BG_LIM_SHA_E/bg_lim_sha_bridgepillar02f_sm_jjh.obj,1198,1487
BG_LIM_SHA_E,BG_LIM_SHA_E/StaticMesh3/bg_lim_sha_bridgepillar02g_sm_jjh.gltf,Models/BG_LIM_SHA_E/bg_lim_sha_bridgepillar02g_sm_jjh.obj,750,670
BG_LIM_SHA_E,BG_LIM_SHA_E/StaticMesh3/bg_lim_sha_bridgepillar02h_sm_jjh.gltf,Models/BG_LIM_SHA_E/bg_lim_sha_bridgepillar02h_sm_jjh.obj,704,762
BG_LIM_SHA_E,BG_LIM_SHA_E/StaticMesh3/bg_lim_sha_bridgepillar02i_sm_jjh.gltf,Models/BG_LIM_SHA_E/bg_lim_sha_bridgepillar02i_sm_jjh.obj,423,416
BG_LIM_SHA_E,BG_LIM_SHA_E/StaticMesh3/bg_lim_sha_bridgepillar03_sm.gltf,Models/BG_LIM_SHA_E/bg_lim_sha_bridgepillar03_sm.obj,1917,1572
BG_LIM_SHA_E,BG_LIM_SHA_E/StaticMesh3/bg_lim_sha_bridgestructure01_sm.gltf,Models/BG_LIM_SHA_E/bg_lim_sha_bridgestructure01_sm.obj,4182,4072
